"dt_notificacao","cd_municipio","temperatura","casos"
"2024-03-04",350740,"26.36","10"
"2024-03-04",350750,"26.73","197"
"2024-03-04",350760,"25.22","144"
"2024-03-04",350780,"26.61","28"
"2024-03-04",350790,"25.95","3"
"2024-03-04",350800,"24.90","3"
"2024-03-04",350820,"26.08","1"
"2024-03-04",350840,"25.11","11"
"2024-03-04",350850,"25.82","36"
"2024-03-04",350860,"26.01","21"
"2024-03-04",350870,"26.98","1"
"2024-03-04",350880,"29.17","6"
"2024-03-04",350900,"25.11","51"
"2024-03-04",350920,"25.11","17"
"2024-03-04",350925,"22.48","1"
"2024-03-04",350945,"24.90","1"
"2024-03-04",350950,"25.22","998"
"2024-03-04",350960,"25.11","11"
"2024-03-04",350970,"18.18","2"
"2024-03-04",350995,"26.01","4"
"2024-03-04",351000,"27.55","8"
"2024-03-04",351030,NULL,"2"
"2024-03-04",351040,"25.84","41"
"2024-03-04",351050,NULL,"70"
"2024-03-04",351060,"25.11","6"
"2024-03-04",351080,"26.98","7"
"2024-03-04",351110,"26.35","37"
"2024-03-04",351120,"26.35","4"
"2024-03-04",351130,NULL,"2"
"2024-03-04",351140,"26.18","1"
"2024-03-04",351150,NULL,"6"
"2024-03-04",351160,NULL,"3"
"2024-03-04",351170,"25.84","1"
"2024-03-04",351190,"29.36","3"
"2024-03-04",351200,"26.05","12"
"2024-03-04",351230,"25.84","3"
"2024-03-04",351240,"25.84","4"
"2024-03-04",351250,NULL,"1"
"2024-03-04",351260,"24.90","4"
"2024-03-04",351280,"25.72","13"
"2024-03-04",351290,NULL,"1"
"2024-03-04",351300,"25.11","30"
"2024-03-04",351310,"26.61","20"
"2024-03-04",351340,"26.01","4"
"2024-03-04",351350,"25.51","2"
"2024-03-04",351360,NULL,"1"
"2024-03-04",351370,"25.95","11"
"2024-03-04",351380,"23.32","51"
"2024-03-04",351400,"26.14","2"
"2024-03-04",351410,"26.73","100"
"2024-03-04",351440,"29.15","4"
"2024-03-04",351460,"26.14","5"
"2024-03-04",351490,NULL,"2"
"2024-03-04",351492,"26.35","6"
"2024-03-04",351500,"25.11","35"
"2024-03-04",351510,"23.32","8"
"2024-03-04",351512,"31.55","1"
"2024-03-04",351515,"25.72","4"
"2024-03-04",351518,"25.72","27"
"2024-03-04",351520,"28.13","1"
"2024-03-04",351540,"27.55","8"
"2024-03-04",351550,"28.13","13"
"2024-03-04",351570,"23.32","50"
"2024-03-04",351600,"29.15","1"
"2024-03-04",351620,"24.43","136"
"2024-03-04",351630,"25.11","18"
"2024-03-04",351640,"25.11","234"
"2024-03-04",351670,"28.20","8"
"2024-03-04",351685,"26.36","2"
"2024-03-04",351700,"29.17","18"
"2024-03-04",351740,"26.23","9"
"2024-03-04",351770,"26.08","13"
"2024-03-04",351790,"26.23","1"
"2024-03-04",351810,"29.17","1"
"2024-03-04",351820,"28.20","22"
"2024-03-04",351830,"25.51","9"
"2024-03-04",351840,"26.01","111"
"2024-03-04",351850,"23.68","2"
"2024-03-04",351860,"26.14","8"
"2024-03-04",351870,"25.51","54"
"2024-03-04",351880,"23.32","513"
"2024-03-04",351885,"26.14","1"
"2024-03-04",351900,"29.36","1"
"2024-03-04",351905,"25.72","10"
"2024-03-04",351907,"25.84","28"
"2024-03-04",351910,"26.36","3"
"2024-03-04",351920,"29.36","5"
"2024-03-04",351930,"25.95","2"
"2024-03-04",351960,"26.36","3"
"2024-03-04",351970,NULL,"3"
"2024-03-04",352000,"26.73","12"
"2024-03-04",352010,"26.08","1"
"2024-03-04",352020,"25.22","2"
"2024-03-04",352030,"24.73","34"
"2024-03-04",352040,NULL,"28"
"2024-03-04",352042,"26.22","3"
"2024-03-04",352044,"28.13","1"
"2024-03-04",352050,NULL,"37"
"2024-03-04",352100,NULL,"2"
"2024-03-04",352110,"25.84","3"
"2024-03-04",352120,"22.48","1"
"2024-03-04",352140,"25.84","5"
"2024-03-04",352150,NULL,"2"
"2024-03-04",352160,"29.15","2"
"2024-03-04",352180,"26.18","5"
"2024-03-04",352190,"26.35","1"
"2024-03-04",352200,"26.36","7"
"2024-03-04",352210,"23.32","16"
"2024-03-04",352215,"22.48","1"
"2024-03-04",352220,"25.11","6"
"2024-03-04",352230,"23.68","51"
"2024-03-04",352240,"24.90","5"
"2024-03-04",352250,"25.11","5"
"2024-03-04",352260,"25.72","55"
"2024-03-04",352270,"26.36","2"
"2024-03-04",352280,"24.90","1"
"2024-03-04",352290,"26.73","1"
"2024-03-04",352310,"23.32","34"
"2024-03-04",352320,"24.90","4"
"2024-03-04",352340,"25.22","64"
"2024-03-04",352350,"26.18","1"
"2024-03-04",352360,"25.95","1"
"2024-03-04",352380,"26.98","1"
"2024-03-04",352390,NULL,"137"
"2024-03-04",352430,"26.14","19"
"2024-03-04",352440,"25.51","367"
"2024-03-04",352460,"26.22","3"
"2024-03-04",352470,"25.72","71"
"2024-03-04",352480,"28.13","7"
"2024-03-04",352490,"25.82","2"
"2024-03-04",352500,"25.11","1"
"2024-03-04",352510,"26.14","11"
"2024-03-04",352520,"25.22","6"
"2024-03-04",352530,"26.73","77"
"2024-03-04",352540,"26.08","3"
"2024-03-04",352550,"25.22","1"
"2024-03-04",352570,NULL,"1"
"2024-03-04",352590,"25.11","151"
"2024-03-04",352620,"25.11","3"
"2024-03-04",352630,NULL,"5"
"2024-03-04",352660,"26.01","10"
"2024-03-04",352670,"26.98","27"
"2024-03-04",352680,"26.73","12"
"2024-03-04",352690,"25.84","34"
"2024-03-04",352710,"29.17","6"
"2024-03-04",352720,"26.01","103"
"2024-03-04",352730,"25.22","6"
"2024-03-04",352750,"26.22","3"
"2024-03-04",352760,"26.61","2"
"2024-03-04",352800,"26.73","10"
"2024-03-04",352840,NULL,"6"
"2024-03-04",352850,"23.32","103"
"2024-03-04",352860,"26.18","12"
"2024-03-04",352880,"26.80","2"
"2024-03-04",352900,"28.20","124"
"2024-03-04",352910,"28.13","1"
"2024-03-04",352920,"26.80","3"
"2024-03-04",352930,"26.14","10"
"2024-03-04",352940,"23.32","59"
"2024-03-04",352950,NULL,"1"
"2024-03-04",352970,"26.08","1"
"2024-03-04",352980,"26.73","54"
"2024-03-04",352990,"24.73","1"
"2024-03-04",353000,NULL,"3"
"2024-03-04",353010,"28.20","2"
"2024-03-04",353030,NULL,"2"
"2024-03-04",353050,"26.98","48"
"2024-03-04",353060,"25.51","128"
"2024-03-04",353070,"25.72","27"
"2024-03-04",353080,"25.72","20"
"2024-03-04",353110,"23.32","2"
"2024-03-04",353130,"26.35","8"
"2024-03-04",353150,"26.05","9"
"2024-03-04",353180,"25.84","22"
"2024-03-04",353190,"26.05","15"
"2024-03-04",353200,"25.22","2"
"2024-03-04",353215,"26.80","1"
"2024-03-04",353250,NULL,"6"
"2024-03-04",353300,NULL,"1"
"2024-03-04",353310,"29.15","1"
"2024-03-04",353320,"29.15","1"
"2024-03-04",353340,"25.84","24"
"2024-03-04",353350,"29.17","3"
"2024-03-04",353360,"24.43","3"
"2024-03-04",353380,"27.55","1"
"2024-03-04",353390,"26.23","20"
"2024-03-04",353410,"28.20","4"
"2024-03-04",353420,NULL,"2"
"2024-03-04",353430,"26.08","1"
"2024-03-04",353440,"25.11","175"
"2024-03-04",353450,"28.20","1"
"2024-03-04",353460,"29.36","17"
"2024-03-04",353470,"27.55","33"
"2024-03-04",353475,"28.13","4"
"2024-03-04",353480,"29.15","1"
"2024-03-04",353490,"29.15","4"
"2024-03-04",353500,NULL,"5"
"2024-03-04",353510,"26.35","26"
"2024-03-04",353520,"28.13","1"
"2024-03-04",353530,"27.55","1"
"2024-03-04",353550,"26.80","20"
"2024-03-04",353560,NULL,"6"
"2024-03-04",353570,"26.35","1"
"2024-03-04",353590,"28.13","1"
"2024-03-04",353600,"29.36","1"
"2024-03-04",353620,"26.22","6"
"2024-03-04",353630,"24.43","7"
"2024-03-04",353640,"29.15","1"
"2024-03-04",353650,"25.72","39"
"2024-03-04",353660,NULL,"13"
"2024-03-04",353670,"26.22","45"
"2024-03-04",353680,"25.22","2"
"2024-03-04",353690,NULL,"1"
"2024-03-04",353700,"24.43","3"
"2024-03-04",353710,"25.72","14"
"2024-03-04",353715,"26.80","2"
"2024-03-04",353740,"28.20","1"
"2024-03-04",353760,"24.73","9"
"2024-03-04",353780,NULL,"1"
"2024-03-04",353790,"23.68","3"
"2024-03-04",353800,"18.18","357"
"2024-03-04",353810,"26.35","2"
"2024-03-04",353850,"26.01","10"
"2024-03-04",353860,"25.22","1"
"2024-03-04",353870,"25.84","73"
"2024-03-04",353880,"26.18","20"
"2024-03-04",353890,"29.17","2"
"2024-03-04",353900,"26.35","8"
"2024-03-04",353920,"31.55","2"
"2024-03-04",353930,"26.98","51"
"2024-03-04",353940,"26.22","1"
"2024-03-04",353950,"26.05","1"
"2024-03-04",353970,"27.55","1"
"2024-03-04",353980,"23.32","43"
"2024-03-04",354000,"28.20","3"
"2024-03-04",354020,"26.14","2"
"2024-03-04",354040,"28.13","7"
"2024-03-04",354050,"25.84","1"
"2024-03-04",354060,NULL,"10"
"2024-03-04",354070,"26.98","8"
"2024-03-04",354075,"18.18","15"
"2024-03-04",354100,"23.32","3"
"2024-03-04",354140,"31.55","2"
"2024-03-04",354150,"29.15","1"
"2024-03-04",354160,"29.17","1"
"2024-03-04",354190,"26.01","1"
"2024-03-04",354210,"25.84","22"
"2024-03-04",354220,"26.80","5"
"2024-03-04",354230,"25.82","1"
"2024-03-04",354250,"26.36","5"
"2024-03-04",354260,"26.22","76"
"2024-03-04",354310,"24.43","4"
"2024-03-04",354325,"23.68","3"
"2024-03-04",354330,"23.32","10"
"2024-03-04",354340,"26.14","333"
"2024-03-04",354350,"24.90","3"
"2024-03-04",354360,"26.08","1"
"2024-03-04",354390,"25.84","21"
"2024-03-04",354400,"25.84","2"
"2024-03-04",354410,"23.32","1"
"2024-03-04",354430,"25.82","8"
"2024-03-04",354440,"28.20","1"
"2024-03-04",354480,"29.17","1"
"2024-03-04",354500,"25.51","2"
"2024-03-04",354510,"28.20","1"
"2024-03-04",354515,"25.84","2"
"2024-03-04",354520,NULL,"13"
"2024-03-04",354530,NULL,"2"
"2024-03-04",354560,"26.35","3"
"2024-03-04",354580,"25.84","38"
"2024-03-04",354600,"25.51","48"
"2024-03-04",354625,"26.61","6"
"2024-03-04",354630,"26.98","77"
"2024-03-04",354640,"27.55","10"
"2024-03-04",354670,"25.84","1"
"2024-03-04",354680,"23.32","22"
"2024-03-04",354730,"25.11","26"
"2024-03-04",354750,"26.61","3"
"2024-03-04",354760,"26.61","1"
"2024-03-04",354780,"23.32","60"
"2024-03-04",354800,"25.72","14"
"2024-03-04",354805,"28.20","1"
"2024-03-04",354810,"25.72","6"
"2024-03-04",354840,"29.36","1"
"2024-03-04",354850,"25.51","8"
"2024-03-04",354860,"18.18","5"
"2024-03-04",354870,"23.32","46"
"2024-03-04",354880,"23.32","88"
"2024-03-04",354890,"25.95","41"
"2024-03-04",354910,"26.98","70"
"2024-03-04",354930,"29.15","1"
"2024-03-04",354940,"26.08","2"
"2024-03-04",354960,"26.01","3"
"2024-03-04",354970,"26.98","98"
"2024-03-04",354980,NULL,"126"
"2024-03-04",354990,"25.82","776"
"2024-03-04",354995,"25.11","1"
"2024-03-04",355000,NULL,"3"
"2024-03-04",355010,"26.73","68"
"2024-03-04",355020,"23.68","3"
"2024-03-04",355030,"23.32","3608"
"2024-03-04",355040,"25.84","1"
"2024-03-04",355060,"25.11","4"
"2024-03-04",355070,NULL,"53"
"2024-03-04",355080,"26.98","4"
"2024-03-04",355100,"23.32","4"
"2024-03-04",355120,"27.55","2"
"2024-03-04",355140,"26.61","2"
"2024-03-04",355150,"26.61","76"
"2024-03-04",355160,"25.72","1"
"2024-03-04",355170,"26.14","8"
"2024-03-04",355180,"26.22","11"
"2024-03-04",355200,"26.01","3"
"2024-03-04",355210,"25.72","26"
"2024-03-04",355220,NULL,"194"
"2024-03-04",355240,"25.84","33"
"2024-03-04",355250,"25.51","50"
"2024-03-04",355260,"26.35","9"
"2024-03-04",355270,"26.36","3"
"2024-03-04",355280,"25.11","4"
"2024-03-04",355300,"26.18","13"
"2024-03-04",355310,"26.05","1"
"2024-03-04",355320,"26.05","3"
"2024-03-04",355330,"26.98","23"
"2024-03-04",355360,"26.98","4"
"2024-03-04",355365,"26.05","4"
"2024-03-04",355370,"26.35","1"
"2024-03-04",355380,"24.90","2"
"2024-03-04",355390,"31.55","1"
"2024-03-04",355395,"26.80","3"
"2024-03-04",355400,NULL,"1"
"2024-03-04",355410,"25.82","439"
"2024-03-04",355430,"31.55","1"
"2024-03-04",355440,"26.05","1"
"2024-03-04",355450,"25.84","4"
"2024-03-04",355470,"26.73","1"
"2024-03-04",355480,"25.82","24"
"2024-03-04",355490,"28.13","1"
"2024-03-04",355500,"29.36","4"
"2024-03-04",355510,"29.15","2"
"2024-03-04",355540,NULL,"94"
"2024-03-04",355550,"27.55","3"
"2024-03-04",355600,"26.35","3"
"2024-03-04",355620,"25.22","44"
"2024-03-04",355635,"25.22","15"
"2024-03-04",355640,"26.98","57"
"2024-03-04",355645,"25.11","4"
"2024-03-04",355650,"25.11","15"
"2024-03-04",355660,"28.20","5"
"2024-03-04",355670,"25.22","19"
"2024-03-04",355680,"26.05","2"
"2024-03-04",355690,"26.35","4"
"2024-03-04",355700,NULL,"39"
"2024-03-04",355710,NULL,"91"
"2024-03-04",355720,"27.55","1"
"2024-03-05",350010,"28.15","3"
"2024-03-05",350030,"25.59","4"
"2024-03-05",350040,"25.59","1"
"2024-03-05",350050,"26.15","4"
"2024-03-05",350055,"25.10","1"
"2024-03-05",350060,"26.45","3"
"2024-03-05",350070,"26.96","4"
"2024-03-05",350075,"23.35","1"
"2024-03-05",350090,"25.78","1"
"2024-03-05",350100,"22.83","4"
"2024-03-05",350115,NULL,"2"
"2024-03-05",350120,NULL,"1"
"2024-03-05",350140,"27.81","1"
"2024-03-05",350150,"27.81","1"
"2024-03-05",350160,"26.45","26"
"2024-03-05",350170,"24.46","8"
"2024-03-05",350180,NULL,"1"
"2024-03-05",350190,"26.15","4"
"2024-03-05",350200,"24.46","5"
"2024-03-05",350220,"25.10","1"
"2024-03-05",350230,"26.45","2"
"2024-03-05",350250,"24.93","6"
"2024-03-05",350270,"24.29","1"
"2024-03-05",350275,"24.24","6"
"2024-03-05",350280,"28.15","6"
"2024-03-05",350315,"26.31","1"
"2024-03-05",350320,"24.46","9"
"2024-03-05",350330,"26.15","4"
"2024-03-05",350340,"26.96","1"
"2024-03-05",350360,"27.46","1"
"2024-03-05",350370,"26.33","10"
"2024-03-05",350380,"26.15","11"
"2024-03-05",350390,"23.71","41"
"2024-03-05",350400,"26.93","2"
"2024-03-05",350410,"25.25","89"
"2024-03-05",350440,"28.60","1"
"2024-03-05",350450,"25.10","8"
"2024-03-05",350490,"26.31","7"
"2024-03-05",350520,"26.62","38"
"2024-03-05",350530,"27.46","2"
"2024-03-05",350540,"21.26","5"
"2024-03-05",350550,"25.78","14"
"2024-03-05",350560,"25.99","7"
"2024-03-05",350570,"24.24","23"
"2024-03-05",350590,"22.83","41"
"2024-03-05",350600,"26.96","60"
"2024-03-05",350610,"26.97","79"
"2024-03-05",350630,"26.86","8"
"2024-03-05",350635,"25.88","33"
"2024-03-05",350650,"28.15","24"
"2024-03-05",350660,"25.88","2"
"2024-03-05",350670,"26.62","1"
"2024-03-05",350700,NULL,"17"
"2024-03-05",350710,"25.25","3"
"2024-03-05",350730,"26.96","9"
"2024-03-05",350740,"26.62","5"
"2024-03-05",350750,"27.46","99"
"2024-03-05",350760,"25.25","134"
"2024-03-05",350770,"29.23","1"
"2024-03-05",350780,"24.55","29"
"2024-03-05",350790,"24.46","8"
"2024-03-05",350800,"24.29","2"
"2024-03-05",350840,"24.24","13"
"2024-03-05",350850,"24.93","33"
"2024-03-05",350860,"26.31","15"
"2024-03-05",350870,"25.59","3"
"2024-03-05",350880,"28.60","4"
"2024-03-05",350890,"31.13","3"
"2024-03-05",350900,"24.24","72"
"2024-03-05",350910,"28.63","1"
"2024-03-05",350920,"24.24","15"
"2024-03-05",350925,"21.26","3"
"2024-03-05",350930,"26.97","1"
"2024-03-05",350940,"24.55","6"
"2024-03-05",350945,"24.29","1"
"2024-03-05",350950,"25.25","1004"
"2024-03-05",350960,"24.24","5"
"2024-03-05",350990,"21.26","2"
"2024-03-05",350995,"26.31","4"
"2024-03-05",351000,"26.86","5"
"2024-03-05",351015,"26.86","1"
"2024-03-05",351020,"23.35","1"
"2024-03-05",351030,NULL,"2"
"2024-03-05",351040,"26.45","24"
"2024-03-05",351050,NULL,"46"
"2024-03-05",351060,"24.24","5"
"2024-03-05",351080,"25.59","6"
"2024-03-05",351110,"26.33","46"
"2024-03-05",351120,"26.33","2"
"2024-03-05",351130,NULL,"1"
"2024-03-05",351140,"25.10","2"
"2024-03-05",351150,NULL,"2"
"2024-03-05",351160,NULL,"1"
"2024-03-05",351200,"26.97","12"
"2024-03-05",351220,"26.15","1"
"2024-03-05",351230,"26.45","3"
"2024-03-05",351260,"24.29","1"
"2024-03-05",351280,"26.15","15"
"2024-03-05",351300,"24.24","16"
"2024-03-05",351310,"24.55","30"
"2024-03-05",351330,"26.93","1"
"2024-03-05",351340,"26.31","11"
"2024-03-05",351350,"25.88","2"
"2024-03-05",351370,"24.46","3"
"2024-03-05",351380,"23.71","52"
