"dt_notificacao","cd_municipio","casos"
"2024-03-21",351380,"97"
"2024-03-21",351400,"2"
"2024-03-21",351410,"40"
"2024-03-21",351460,"14"
"2024-03-21",351470,"1"
"2024-03-21",351480,"2"
"2024-03-21",351492,"5"
"2024-03-21",351495,"1"
"2024-03-21",351500,"29"
"2024-03-21",351510,"3"
"2024-03-21",351515,"1"
"2024-03-21",351518,"35"
"2024-03-21",351519,"1"
"2024-03-21",351540,"20"
"2024-03-21",351550,"4"
"2024-03-21",351570,"43"
"2024-03-21",351610,"3"
"2024-03-21",351620,"161"
"2024-03-21",351630,"25"
"2024-03-21",351640,"96"
"2024-03-21",351670,"10"
"2024-03-21",351680,"1"
"2024-03-21",351685,"3"
"2024-03-21",351700,"2"
"2024-03-21",351720,"1"
"2024-03-21",351740,"4"
"2024-03-21",351750,"2"
"2024-03-21",351780,"1"
"2024-03-21",351790,"10"
"2024-03-21",351820,"16"
"2024-03-21",351830,"22"
"2024-03-21",351840,"122"
"2024-03-21",351850,"6"
"2024-03-21",351860,"4"
"2024-03-21",351870,"62"
"2024-03-21",351880,"766"
"2024-03-21",351885,"1"
"2024-03-21",351900,"1"
"2024-03-21",351905,"25"
"2024-03-21",351907,"33"
"2024-03-21",351910,"6"
"2024-03-21",351920,"1"
"2024-03-21",351930,"1"
"2024-03-21",351950,"4"
"2024-03-21",351960,"3"
"2024-03-21",351970,"2"
"2024-03-21",352000,"5"
"2024-03-21",352010,"1"
"2024-03-21",352020,"5"
"2024-03-21",352030,"38"
"2024-03-21",352040,"54"
"2024-03-21",352042,"4"
"2024-03-21",352050,"54"
"2024-03-21",352090,"3"
"2024-03-21",352100,"1"
"2024-03-21",352110,"4"
"2024-03-21",352120,"1"
"2024-03-21",352130,"2"
"2024-03-21",352140,"10"
"2024-03-21",352150,"2"
"2024-03-21",352170,"3"
"2024-03-21",352180,"1"
"2024-03-21",352190,"3"
"2024-03-21",352200,"8"
"2024-03-21",352210,"19"
"2024-03-21",352220,"46"
"2024-03-21",352230,"30"
"2024-03-21",352240,"11"
"2024-03-21",352250,"12"
"2024-03-21",352260,"169"
"2024-03-21",352280,"2"
"2024-03-21",352290,"6"
"2024-03-21",352310,"37"
"2024-03-21",352320,"6"
"2024-03-21",352340,"63"
"2024-03-21",352350,"1"
"2024-03-21",352360,"1"
"2024-03-21",352370,"1"
"2024-03-21",352380,"2"
"2024-03-21",352390,"155"
"2024-03-21",352430,"9"
"2024-03-21",352440,"451"
"2024-03-21",352460,"3"
"2024-03-21",352470,"83"
"2024-03-21",352480,"1"
"2024-03-21",352490,"3"
"2024-03-21",352500,"1"
"2024-03-21",352510,"7"
"2024-03-21",352520,"9"
"2024-03-21",352530,"103"
"2024-03-21",352550,"8"
"2024-03-21",352585,"1"
"2024-03-21",352590,"222"
"2024-03-21",352600,"2"
"2024-03-21",352610,"4"
"2024-03-21",352620,"1"
"2024-03-21",352630,"2"
"2024-03-21",352640,"1"
"2024-03-21",352660,"4"
"2024-03-21",352670,"71"
"2024-03-21",352680,"21"
"2024-03-21",352690,"92"
"2024-03-21",352700,"2"
"2024-03-21",352710,"1"
"2024-03-21",352720,"66"
"2024-03-21",352730,"5"
"2024-03-21",352760,"2"
"2024-03-21",352770,"1"
"2024-03-21",352780,"3"
"2024-03-21",352800,"9"
"2024-03-21",352840,"6"
"2024-03-21",352850,"148"
"2024-03-21",352860,"13"
"2024-03-21",352870,"2"
"2024-03-21",352880,"1"
"2024-03-21",352900,"117"
"2024-03-21",352930,"19"
"2024-03-21",352940,"84"
"2024-03-21",352980,"52"
"2024-03-21",352990,"11"
"2024-03-21",353010,"4"
"2024-03-21",353030,"1"
"2024-03-21",353040,"3"
"2024-03-21",353050,"39"
"2024-03-21",353060,"245"
"2024-03-21",353070,"18"
"2024-03-21",353080,"18"
"2024-03-21",353110,"36"
"2024-03-21",353130,"21"
"2024-03-21",353150,"1"
"2024-03-21",353170,"1"
"2024-03-21",353180,"31"
"2024-03-21",353190,"8"
"2024-03-21",353200,"8"
"2024-03-21",353215,"1"
"2024-03-21",353230,"1"
"2024-03-21",353280,"1"
"2024-03-21",353282,"2"
"2024-03-21",353286,"2"
"2024-03-21",353340,"72"
"2024-03-21",353350,"14"
"2024-03-21",353360,"5"
"2024-03-21",353370,"1"
"2024-03-21",353380,"1"
"2024-03-21",353390,"40"
"2024-03-21",353400,"1"
"2024-03-21",353430,"1"
"2024-03-21",353440,"185"
"2024-03-21",353450,"1"
"2024-03-21",353460,"5"
"2024-03-21",353470,"21"
"2024-03-21",353475,"1"
"2024-03-21",353480,"2"
"2024-03-21",353490,"2"
"2024-03-21",353510,"9"
"2024-03-21",353530,"2"
"2024-03-21",353540,"1"
"2024-03-21",353550,"22"
"2024-03-21",353560,"7"
"2024-03-21",353570,"3"
"2024-03-21",353580,"1"
"2024-03-21",353600,"1"
"2024-03-21",353620,"13"
"2024-03-21",353625,"2"
"2024-03-21",353630,"7"
"2024-03-21",353650,"52"
"2024-03-21",353657,"1"
"2024-03-21",353660,"7"
"2024-03-21",353670,"12"
"2024-03-21",353690,"1"
"2024-03-21",353700,"1"
"2024-03-21",353710,"42"
"2024-03-21",353715,"2"
"2024-03-21",353730,"2"
"2024-03-21",353750,"1"
"2024-03-21",353760,"13"
"2024-03-21",353780,"1"
"2024-03-21",353790,"1"
"2024-03-21",353800,"304"
"2024-03-21",353810,"2"
"2024-03-21",353850,"3"
"2024-03-21",353860,"15"
"2024-03-21",353870,"175"
"2024-03-21",353880,"15"
"2024-03-21",353900,"9"
"2024-03-21",353920,"1"
"2024-03-21",353930,"50"
"2024-03-21",353940,"1"
"2024-03-21",353950,"3"
"2024-03-21",353960,"1"
"2024-03-21",353970,"3"
"2024-03-21",353980,"41"
"2024-03-21",354000,"6"
"2024-03-21",354020,"8"
"2024-03-21",354060,"13"
"2024-03-21",354070,"7"
"2024-03-21",354075,"17"
"2024-03-21",354080,"1"
"2024-03-21",354100,"16"
"2024-03-21",354105,"1"
"2024-03-21",354140,"1"
"2024-03-21",354160,"1"
"2024-03-21",354210,"25"
"2024-03-21",354230,"3"
"2024-03-21",354250,"13"
"2024-03-21",354260,"16"
"2024-03-21",354270,"1"
"2024-03-21",354290,"3"
"2024-03-21",354300,"1"
"2024-03-21",354310,"3"
"2024-03-21",354330,"7"
"2024-03-21",354340,"394"
"2024-03-21",354350,"6"
"2024-03-21",354360,"1"
"2024-03-21",354370,"2"
"2024-03-21",354390,"27"
"2024-03-21",354400,"2"
"2024-03-21",354410,"4"
"2024-03-21",354420,"1"
"2024-03-21",354425,"1"
"2024-03-21",354430,"5"
"2024-03-21",354450,"1"
"2024-03-21",354480,"5"
"2024-03-21",354490,"2"
"2024-03-21",354500,"6"
"2024-03-21",354515,"4"
"2024-03-21",354520,"38"
"2024-03-21",354530,"6"
"2024-03-21",354550,"1"
"2024-03-21",354560,"2"
"2024-03-21",354580,"36"
"2024-03-21",354600,"42"
"2024-03-21",354625,"1"
"2024-03-21",354630,"54"
"2024-03-21",354640,"9"
"2024-03-21",354660,"1"
"2024-03-21",354670,"13"
"2024-03-21",354680,"45"
"2024-03-21",354700,"2"
"2024-03-21",354730,"72"
"2024-03-21",354750,"8"
"2024-03-21",354760,"3"
"2024-03-21",354780,"172"
"2024-03-21",354790,"1"
"2024-03-21",354800,"65"
"2024-03-21",354805,"1"
"2024-03-21",354810,"2"
"2024-03-21",354820,"5"
"2024-03-21",354850,"81"
"2024-03-21",354860,"11"
"2024-03-21",354870,"105"
"2024-03-21",354880,"70"
"2024-03-21",354890,"78"
"2024-03-21",354910,"15"
"2024-03-21",354930,"1"
"2024-03-21",354940,"6"
"2024-03-21",354960,"3"
"2024-03-21",354970,"141"
"2024-03-21",354980,"132"
"2024-03-21",354990,"1394"
"2024-03-21",354995,"2"
"2024-03-21",355000,"14"
"2024-03-21",355010,"49"
"2024-03-21",355020,"1"
"2024-03-21",355030,"6295"
"2024-03-21",355040,"8"
"2024-03-21",355060,"16"
"2024-03-21",355070,"39"
"2024-03-21",355080,"6"
"2024-03-21",355090,"1"
"2024-03-21",355100,"6"
"2024-03-21",355120,"3"
"2024-03-21",355140,"1"
"2024-03-21",355150,"117"
"2024-03-21",355160,"1"
"2024-03-21",355170,"9"
"2024-03-21",355180,"12"
"2024-03-21",355190,"2"
"2024-03-21",355200,"1"
"2024-03-21",355210,"69"
"2024-03-21",355220,"341"
"2024-03-21",355240,"36"
"2024-03-21",355250,"96"
"2024-03-21",355260,"15"
"2024-03-21",355270,"1"
"2024-03-21",355280,"20"
"2024-03-21",355300,"27"
"2024-03-21",355320,"7"
"2024-03-21",355330,"19"
"2024-03-21",355340,"2"
"2024-03-21",355360,"23"
"2024-03-21",355395,"1"
"2024-03-21",355400,"6"
"2024-03-21",355410,"430"
"2024-03-21",355450,"8"
"2024-03-21",355470,"11"
"2024-03-21",355480,"25"
"2024-03-21",355495,"1"
"2024-03-21",355500,"6"
"2024-03-21",355510,"1"
"2024-03-21",355540,"55"
"2024-03-21",355550,"1"
"2024-03-21",355600,"2"
"2024-03-21",355620,"70"
"2024-03-21",355635,"9"
"2024-03-21",355640,"32"
"2024-03-21",355645,"12"
"2024-03-21",355650,"30"
"2024-03-21",355660,"1"
"2024-03-21",355670,"30"
"2024-03-21",355680,"2"
"2024-03-21",355690,"7"
"2024-03-21",355700,"58"
"2024-03-21",355710,"85"
"2024-03-21",355720,"3"
"2024-03-21",355730,"3"
"2024-03-22",350030,"10"
"2024-03-22",350040,"5"
"2024-03-22",350050,"13"
"2024-03-22",350055,"1"
"2024-03-22",350070,"4"
"2024-03-22",350100,"5"
"2024-03-22",350115,"3"
"2024-03-22",350150,"1"
"2024-03-22",350160,"29"
"2024-03-22",350180,"1"
"2024-03-22",350190,"8"
"2024-03-22",350200,"29"
"2024-03-22",350220,"4"
"2024-03-22",350250,"8"
"2024-03-22",350270,"1"
"2024-03-22",350275,"2"
"2024-03-22",350280,"2"
"2024-03-22",350320,"11"
"2024-03-22",350330,"11"
"2024-03-22",350350,"3"
"2024-03-22",350360,"15"
"2024-03-22",350370,"10"
"2024-03-22",350380,"15"
"2024-03-22",350390,"32"
"2024-03-22",350400,"2"
"2024-03-22",350410,"99"
"2024-03-22",350450,"21"
"2024-03-22",350460,"5"
"2024-03-22",350480,"3"
"2024-03-22",350490,"7"
"2024-03-22",350520,"14"
"2024-03-22",350530,"6"
"2024-03-22",350535,"1"
"2024-03-22",350540,"8"
"2024-03-22",350550,"31"
"2024-03-22",350560,"13"
"2024-03-22",350570,"61"
"2024-03-22",350590,"35"
"2024-03-22",350600,"56"
"2024-03-22",350610,"56"
"2024-03-22",350630,"21"
"2024-03-22",350635,"3"
"2024-03-22",350650,"10"
"2024-03-22",350660,"17"
"2024-03-22",350700,"39"
"2024-03-22",350710,"1"
"2024-03-22",350750,"163"
"2024-03-22",350760,"217"
"2024-03-22",350780,"14"
"2024-03-22",350790,"22"
"2024-03-22",350800,"2"
"2024-03-22",350840,"1"
"2024-03-22",350850,"77"
"2024-03-22",350860,"15"
"2024-03-22",350880,"2"
"2024-03-22",350890,"1"
"2024-03-22",350900,"42"
"2024-03-22",350920,"18"
"2024-03-22",350925,"5"
"2024-03-22",350950,"1156"
"2024-03-22",350960,"4"
"2024-03-22",350970,"3"
"2024-03-22",350990,"9"
"2024-03-22",351000,"9"
"2024-03-22",351015,"1"
"2024-03-22",351030,"6"
"2024-03-22",351040,"68"
"2024-03-22",351050,"33"
"2024-03-22",351060,"21"
"2024-03-22",351070,"3"
"2024-03-22",351080,"10"
"2024-03-22",351090,"11"
"2024-03-22",351110,"36"
"2024-03-22",351120,"2"
"2024-03-22",351130,"1"
"2024-03-22",351150,"8"
"2024-03-22",351160,"1"
"2024-03-22",351170,"3"
"2024-03-22",351200,"9"
"2024-03-22",351220,"1"
"2024-03-22",351230,"2"
"2024-03-22",351240,"1"
"2024-03-22",351250,"1"
"2024-03-22",351270,"1"
"2024-03-22",351280,"15"
"2024-03-22",351300,"35"
"2024-03-22",351310,"14"
"2024-03-22",351320,"4"
"2024-03-22",351330,"2"
"2024-03-22",351340,"4"
"2024-03-22",351350,"1"
"2024-03-22",351360,"9"
"2024-03-22",351370,"8"
"2024-03-22",351380,"71"
"2024-03-22",351390,"2"
"2024-03-22",351410,"25"
"2024-03-22",351440,"1"
"2024-03-22",351460,"8"
"2024-03-22",351470,"1"
"2024-03-22",351480,"4"
"2024-03-22",351490,"4"
"2024-03-22",351492,"5"
"2024-03-22",351500,"16"
"2024-03-22",351510,"4"
"2024-03-22",351515,"4"
"2024-03-22",351518,"42"
"2024-03-22",351519,"1"
"2024-03-22",351520,"1"
"2024-03-22",351540,"20"
"2024-03-22",351550,"7"
"2024-03-22",351565,"4"
"2024-03-22",351570,"56"
"2024-03-22",351620,"108"
"2024-03-22",351630,"9"
"2024-03-22",351640,"149"
"2024-03-22",351670,"9"
"2024-03-22",351680,"1"
"2024-03-22",351685,"2"
"2024-03-22",351740,"3"
"2024-03-22",351750,"4"
"2024-03-22",351770,"1"
"2024-03-22",351790,"5"
"2024-03-22",351800,"1"
"2024-03-22",351810,"1"
"2024-03-22",351820,"8"
"2024-03-22",351830,"11"
"2024-03-22",351840,"62"
"2024-03-22",351850,"3"
"2024-03-22",351860,"5"
"2024-03-22",351870,"70"
"2024-03-22",351880,"643"
"2024-03-22",351905,"10"
"2024-03-22",351907,"20"
"2024-03-22",351910,"5"
"2024-03-22",351925,"1"
"2024-03-22",351950,"4"
"2024-03-22",351960,"4"
"2024-03-22",351970,"2"
"2024-03-22",352000,"8"
"2024-03-22",352020,"2"
"2024-03-22",352030,"56"
"2024-03-22",352040,"35"
"2024-03-22",352042,"8"
"2024-03-22",352050,"50"
"2024-03-22",352100,"3"
"2024-03-22",352110,"5"
"2024-03-22",352120,"3"
"2024-03-22",352130,"1"
"2024-03-22",352140,"5"
"2024-03-22",352180,"7"
"2024-03-22",352190,"2"
"2024-03-22",352200,"8"
"2024-03-22",352210,"13"
"2024-03-22",352220,"42"
"2024-03-22",352230,"24"
"2024-03-22",352240,"10"
"2024-03-22",352250,"5"
"2024-03-22",352260,"133"
"2024-03-22",352270,"2"
"2024-03-22",352290,"4"
"2024-03-22",352310,"61"
"2024-03-22",352320,"10"
"2024-03-22",352340,"60"
"2024-03-22",352350,"2"
"2024-03-22",352360,"2"
"2024-03-22",352370,"15"
"2024-03-22",352380,"3"
"2024-03-22",352390,"147"
"2024-03-22",352400,"3"
"2024-03-22",352430,"2"
"2024-03-22",352440,"372"
"2024-03-22",352460,"3"
"2024-03-22",352470,"104"
"2024-03-22",352480,"6"
"2024-03-22",352490,"3"
"2024-03-22",352510,"7"
"2024-03-22",352520,"13"
"2024-03-22",352530,"75"
"2024-03-22",352540,"2"
"2024-03-22",352550,"4"
"2024-03-22",352570,"2"
"2024-03-22",352590,"199"
"2024-03-22",352620,"1"
"2024-03-22",352640,"1"
"2024-03-22",352660,"10"
"2024-03-22",352670,"73"
"2024-03-22",352680,"21"
"2024-03-22",352690,"55"
"2024-03-22",352700,"1"
"2024-03-22",352720,"55"
"2024-03-22",352730,"5"
"2024-03-22",352760,"4"
"2024-03-22",352800,"10"
"2024-03-22",352820,"2"
"2024-03-22",352840,"6"
"2024-03-22",352850,"110"
"2024-03-22",352860,"14"
"2024-03-22",352880,"5"
"2024-03-22",352900,"119"
"2024-03-22",352930,"8"
"2024-03-22",352940,"68"
"2024-03-22",352950,"1"
"2024-03-22",352960,"1"
"2024-03-22",352965,"2"
"2024-03-22",352980,"64"
"2024-03-22",352990,"9"
"2024-03-22",353010,"1"
"2024-03-22",353040,"1"
"2024-03-22",353050,"25"
"2024-03-22",353060,"264"
"2024-03-22",353070,"14"
"2024-03-22",353080,"16"
"2024-03-22",353110,"28"
"2024-03-22",353120,"2"
"2024-03-22",353130,"15"
"2024-03-22",353140,"1"
"2024-03-22",353150,"7"
"2024-03-22",353170,"2"
"2024-03-22",353180,"48"
"2024-03-22",353190,"4"
"2024-03-22",353200,"2"
"2024-03-22",353215,"1"
"2024-03-22",353230,"1"
"2024-03-22",353250,"1"
"2024-03-22",353282,"1"
"2024-03-22",353290,"3"
"2024-03-22",353325,"4"
"2024-03-22",353340,"44"
"2024-03-22",353350,"21"
"2024-03-22",353360,"3"
"2024-03-22",353370,"1"
"2024-03-22",353380,"1"
"2024-03-22",353390,"27"
"2024-03-22",353410,"2"
"2024-03-22",353430,"2"
"2024-03-22",353440,"205"
"2024-03-22",353460,"4"
"2024-03-22",353470,"18"
"2024-03-22",353475,"1"
"2024-03-22",353510,"6"
"2024-03-22",353530,"2"
"2024-03-22",353550,"21"
"2024-03-22",353560,"8"
"2024-03-22",353570,"9"
"2024-03-22",353580,"2"
"2024-03-22",353600,"1"
"2024-03-22",353620,"5"
"2024-03-22",353625,"3"
"2024-03-22",353630,"4"
"2024-03-22",353650,"19"
"2024-03-22",353660,"1"
"2024-03-22",353670,"24"
"2024-03-22",353690,"1"
"2024-03-22",353710,"22"
"2024-03-22",353730,"1"
"2024-03-22",353760,"11"
"2024-03-22",353780,"2"
"2024-03-22",353790,"3"
"2024-03-22",353800,"235"
"2024-03-22",353810,"9"
"2024-03-22",353850,"12"
"2024-03-22",353860,"13"
"2024-03-22",353870,"159"
"2024-03-22",353880,"17"
"2024-03-22",353900,"15"
"2024-03-22",353910,"1"
"2024-03-22",353930,"40"
"2024-03-22",353950,"1"
"2024-03-22",353960,"1"
"2024-03-22",353970,"2"
"2024-03-22",353980,"66"
"2024-03-22",354000,"4"
"2024-03-22",354010,"5"
"2024-03-22",354020,"5"
"2024-03-22",354050,"1"
"2024-03-22",354060,"10"
"2024-03-22",354070,"12"
"2024-03-22",354075,"7"
"2024-03-22",354100,"16"
"2024-03-22",354120,"1"
"2024-03-22",354140,"3"
"2024-03-22",354150,"1"
"2024-03-22",354160,"1"
"2024-03-22",354190,"2"
"2024-03-22",354200,"2"
"2024-03-22",354210,"33"
"2024-03-22",354230,"1"
"2024-03-22",354250,"14"
"2024-03-22",354260,"49"
"2024-03-22",354290,"2"
"2024-03-22",354320,"1"
"2024-03-22",354330,"10"
"2024-03-22",354340,"316"
"2024-03-22",354350,"5"
"2024-03-22",354360,"2"
"2024-03-22",354380,"1"
"2024-03-22",354390,"29"
"2024-03-22",354400,"2"
"2024-03-22",354410,"3"
"2024-03-22",354425,"1"
"2024-03-22",354430,"2"
"2024-03-22",354450,"1"
"2024-03-22",354460,"1"
"2024-03-22",354480,"5"
"2024-03-22",354515,"12"
"2024-03-22",354520,"37"
"2024-03-22",354530,"9"
"2024-03-22",354580,"34"
"2024-03-22",354600,"45"
"2024-03-22",354625,"1"
"2024-03-22",354630,"39"
"2024-03-22",354640,"14"
"2024-03-22",354660,"1"
"2024-03-22",354670,"15"
"2024-03-22",354680,"36"
"2024-03-22",354700,"1"
"2024-03-22",354730,"51"
"2024-03-22",354750,"4"
"2024-03-22",354760,"1"
"2024-03-22",354780,"184"
"2024-03-22",354790,"1"
"2024-03-22",354800,"63"
"2024-03-22",354810,"7"
"2024-03-22",354850,"28"
"2024-03-22",354860,"5"
"2024-03-22",354870,"83"
"2024-03-22",354880,"119"
"2024-03-22",354890,"46"
"2024-03-22",354910,"8"
"2024-03-22",354960,"4"
"2024-03-22",354970,"107"
"2024-03-22",354980,"112"
"2024-03-22",354990,"1076"
"2024-03-22",355000,"5"
"2024-03-22",355010,"53"
"2024-03-22",355030,"5364"
"2024-03-22",355040,"5"
"2024-03-22",355060,"29"
"2024-03-22",355070,"37"
"2024-03-22",355080,"7"
"2024-03-22",355100,"4"
"2024-03-22",355110,"3"
"2024-03-22",355120,"2"
"2024-03-22",355140,"1"
"2024-03-22",355150,"104"
"2024-03-22",355160,"4"
"2024-03-22",355170,"12"
"2024-03-22",355180,"6"
"2024-03-22",355210,"50"
"2024-03-22",355220,"295"
"2024-03-22",355240,"58"
"2024-03-22",355250,"77"
"2024-03-22",355260,"8"
"2024-03-22",355280,"12"
"2024-03-22",355300,"24"
"2024-03-22",355330,"23"
"2024-03-22",355360,"15"
"2024-03-22",355365,"4"
"2024-03-22",355380,"2"
"2024-03-22",355390,"1"
"2024-03-22",355395,"7"
"2024-03-22",355400,"3"
"2024-03-22",355410,"415"
"2024-03-22",355450,"4"
"2024-03-22",355470,"8"
"2024-03-22",355480,"12"
"2024-03-22",355495,"1"
"2024-03-22",355500,"7"
"2024-03-22",355510,"1"
"2024-03-22",355540,"35"
"2024-03-22",355550,"2"
"2024-03-22",355600,"8"
"2024-03-22",355620,"55"
"2024-03-22",355635,"6"
"2024-03-22",355640,"31"
"2024-03-22",355645,"5"
"2024-03-22",355650,"22"
"2024-03-22",355660,"3"
"2024-03-22",355670,"32"
"2024-03-22",355690,"13"
"2024-03-22",355700,"42"
"2024-03-22",355710,"71"
"2024-03-22",355720,"1"
"2024-03-23",350030,"5"
"2024-03-23",350040,"2"
"2024-03-23",350050,"6"
"2024-03-23",350055,"1"
"2024-03-23",350070,"2"
"2024-03-23",350090,"2"
"2024-03-23",350100,"6"
"2024-03-23",350110,"1"
"2024-03-23",350115,"2"
"2024-03-23",350150,"2"
"2024-03-23",350160,"17"
"2024-03-23",350170,"3"
"2024-03-23",350200,"8"
"2024-03-23",350220,"1"
"2024-03-23",350250,"6"
"2024-03-23",350275,"4"
"2024-03-23",350280,"3"
"2024-03-23",350320,"9"
"2024-03-23",350330,"7"
"2024-03-23",350360,"4"
"2024-03-23",350370,"5"
"2024-03-23",350380,"3"
"2024-03-23",350390,"24"
"2024-03-23",350400,"1"
"2024-03-23",350410,"52"
"2024-03-23",350450,"6"
"2024-03-23",350460,"6"
"2024-03-23",350480,"2"
"2024-03-23",350490,"7"
"2024-03-23",350520,"16"
"2024-03-23",350540,"9"
"2024-03-23",350550,"15"
"2024-03-23",350560,"8"
"2024-03-23",350570,"42"
"2024-03-23",350590,"12"
"2024-03-23",350600,"37"
"2024-03-23",350610,"84"
"2024-03-23",350630,"2"
"2024-03-23",350635,"11"
"2024-03-23",350650,"8"
"2024-03-23",350660,"13"
"2024-03-23",350700,"16"
"2024-03-23",350710,"2"
"2024-03-23",350730,"1"
"2024-03-23",350740,"1"
"2024-03-23",350750,"87"
"2024-03-23",350760,"55"
"2024-03-23",350780,"2"
"2024-03-23",350790,"7"
"2024-03-23",350800,"1"
"2024-03-23",350840,"2"
"2024-03-23",350850,"81"
"2024-03-23",350860,"4"
"2024-03-23",350880,"3"
"2024-03-23",350900,"51"
"2024-03-23",350920,"18"
"2024-03-23",350925,"1"
"2024-03-23",350930,"2"
"2024-03-23",350950,"503"
"2024-03-23",350960,"2"
"2024-03-23",350970,"1"
"2024-03-23",350990,"3"
"2024-03-23",351000,"3"
"2024-03-23",351030,"3"
"2024-03-23",351040,"9"
"2024-03-23",351050,"21"
"2024-03-23",351060,"4"
"2024-03-23",351080,"8"
"2024-03-23",351110,"19"
"2024-03-23",351120,"3"
"2024-03-23",351130,"1"
"2024-03-23",351170,"5"
"2024-03-23",351200,"4"
"2024-03-23",351220,"1"
"2024-03-23",351230,"1"
"2024-03-23",351240,"1"
"2024-03-23",351280,"5"
"2024-03-23",351300,"25"
"2024-03-23",351310,"5"
"2024-03-23",351340,"3"
"2024-03-23",351350,"1"
"2024-03-23",351360,"9"
"2024-03-23",351380,"34"
"2024-03-23",351410,"19"
"2024-03-23",351430,"1"
"2024-03-23",351460,"6"
"2024-03-23",351480,"1"
"2024-03-23",351500,"3"
"2024-03-23",351510,"7"
"2024-03-23",351515,"1"
"2024-03-23",351518,"40"
"2024-03-23",351570,"2"
"2024-03-23",351610,"2"
"2024-03-23",351620,"36"
"2024-03-23",351630,"7"
"2024-03-23",351640,"30"
"2024-03-23",351660,"1"
"2024-03-23",351670,"2"
"2024-03-23",351740,"1"
"2024-03-23",351750,"2"
"2024-03-23",351820,"11"
"2024-03-23",351830,"12"
"2024-03-23",351840,"27"
"2024-03-23",351860,"1"
"2024-03-23",351870,"47"
"2024-03-23",351880,"344"
"2024-03-23",351885,"1"
"2024-03-23",351905,"6"
"2024-03-23",351907,"11"
"2024-03-23",351930,"1"
"2024-03-23",351950,"2"
"2024-03-23",351960,"2"
"2024-03-23",351970,"2"
"2024-03-23",352000,"1"
"2024-03-23",352020,"3"
"2024-03-23",352030,"27"
"2024-03-23",352040,"19"
"2024-03-23",352042,"6"
"2024-03-23",352050,"15"
"2024-03-23",352140,"4"
"2024-03-23",352190,"3"
"2024-03-23",352210,"7"
"2024-03-23",352220,"29"
"2024-03-23",352230,"42"
"2024-03-23",352250,"2"
"2024-03-23",352260,"90"
"2024-03-23",352310,"10"
"2024-03-23",352320,"6"
"2024-03-23",352340,"28"
"2024-03-23",352350,"1"
"2024-03-23",352360,"2"
"2024-03-23",352380,"2"
"2024-03-23",352390,"72"
"2024-03-23",352420,"1"
"2024-03-23",352430,"6"
"2024-03-23",352440,"286"
"2024-03-23",352470,"59"
"2024-03-23",352480,"4"
"2024-03-23",352490,"2"
"2024-03-23",352500,"1"
"2024-03-23",352510,"8"
"2024-03-23",352520,"7"
"2024-03-23",352530,"56"
"2024-03-23",352550,"7"
"2024-03-23",352590,"103"
"2024-03-23",352620,"2"
"2024-03-23",352660,"1"
"2024-03-23",352680,"15"
"2024-03-23",352690,"34"
"2024-03-23",352700,"1"
"2024-03-23",352710,"1"
"2024-03-23",352720,"38"
"2024-03-23",352730,"9"
"2024-03-23",352760,"2"
"2024-03-23",352850,"77"
"2024-03-23",352880,"1"
"2024-03-23",352900,"15"
"2024-03-23",352930,"9"
"2024-03-23",352940,"90"
"2024-03-23",352950,"1"
"2024-03-23",352980,"28"
"2024-03-23",352990,"17"
"2024-03-23",353010,"1"
"2024-03-23",353040,"1"
"2024-03-23",353050,"54"
"2024-03-23",353060,"178"
"2024-03-23",353070,"4"
"2024-03-23",353080,"20"
"2024-03-23",353110,"15"
"2024-03-23",353120,"2"
"2024-03-23",353130,"7"
"2024-03-23",353150,"4"
"2024-03-23",353180,"24"
"2024-03-23",353190,"4"
"2024-03-23",353290,"1"
"2024-03-23",353340,"16"
"2024-03-23",353390,"13"
"2024-03-23",353430,"1"
"2024-03-23",353440,"118"
"2024-03-23",353470,"2"
"2024-03-23",353475,"5"
"2024-03-23",353510,"2"
"2024-03-23",353530,"1"
"2024-03-23",353550,"3"
"2024-03-23",353560,"3"
"2024-03-23",353570,"2"
"2024-03-23",353580,"2"
"2024-03-23",353610,"1"
"2024-03-23",353630,"1"
"2024-03-23",353650,"18"
"2024-03-23",353657,"1"
"2024-03-23",353660,"1"
"2024-03-23",353710,"2"
"2024-03-23",353715,"2"
"2024-03-23",353760,"15"
"2024-03-23",353780,"3"
"2024-03-23",353800,"258"
"2024-03-23",353810,"2"
"2024-03-23",353820,"1"
"2024-03-23",353850,"1"
"2024-03-23",353860,"1"
"2024-03-23",353870,"107"
"2024-03-23",353880,"1"
"2024-03-23",353900,"4"
"2024-03-23",353930,"19"
"2024-03-23",353960,"1"
"2024-03-23",353970,"1"
"2024-03-23",353980,"66"
"2024-03-23",354020,"2"
"2024-03-23",354050,"1"
